Artifact Type,Program/Capability,App ID,Source Hive,Last Used Start / Last Execution,Registry Path,Key Modified,Raw Hex
CAM,cellularData,Microsoft.WindowsCalculator_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.WindowsCalculator_8wekyb3d8bbwe,2026-03-02T22:42:24.936480,
CAM,cellularData,Microsoft.WindowsCamera_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.WindowsCamera_8wekyb3d8bbwe,2026-02-28T14:41:15.763657,
CAM,cellularData,Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe,2026-03-02T22:42:24.452483,
CAM,cellularData,Microsoft.WindowsMaps_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.WindowsMaps_8wekyb3d8bbwe,2026-03-02T22:42:23.920989,
CAM,cellularData,Microsoft.WindowsStore_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.WindowsStore_8wekyb3d8bbwe,2026-02-28T14:41:16.513504,
CAM,cellularData,Microsoft.XboxApp_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.XboxApp_8wekyb3d8bbwe,2026-03-02T22:42:22.514866,
CAM,cellularData,Microsoft.XboxGamingOverlay_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe,2026-03-02T22:42:21.577618,
CAM,cellularData,Microsoft.YourPhone_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.YourPhone_8wekyb3d8bbwe,2026-03-02T22:42:20.686505,
CAM,cellularData,Microsoft.ZuneMusic_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.ZuneMusic_8wekyb3d8bbwe,2026-03-02T22:42:20.202239,
CAM,cellularData,Microsoft.ZuneVideo_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.ZuneVideo_8wekyb3d8bbwe,2026-03-02T22:42:19.717757,
CAM,chat,Microsoft.People_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\chat\Microsoft.People_8wekyb3d8bbwe,2026-03-02T22:42:27.545789,
CAM,chat,Microsoft.Windows.Cortana_cw5n1h2txyewy,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\chat\Microsoft.Windows.Cortana_cw5n1h2txyewy,2026-02-28T14:41:18.733893,
CAM,contacts,Microsoft.Messaging_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\contacts\Microsoft.Messaging_8wekyb3d8bbwe,2026-03-02T22:42:34.577518,
CAM,contacts,Microsoft.SkypeApp_kzf8qxf38zg5c,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\contacts\Microsoft.SkypeApp_kzf8qxf38zg5c,2026-03-02T22:42:17.827475,
CAM,contacts,Microsoft.Windows.Cortana_cw5n1h2txyewy,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\contacts\Microsoft.Windows.Cortana_cw5n1h2txyewy,2026-02-28T14:41:18.733893,
CAM,contacts,Microsoft.Windows.Photos_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\contacts\Microsoft.Windows.Photos_8wekyb3d8bbwe,2026-02-28T14:41:16.826150,
CAM,contacts,Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\contacts\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy,2026-02-28T14:41:13.653970,
CAM,contacts,microsoft.windowscommunicationsapps_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\contacts\microsoft.windowscommunicationsapps_8wekyb3d8bbwe,2026-02-28T14:41:16.170020,
CAM,contacts,Microsoft.WindowsMaps_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\contacts\Microsoft.WindowsMaps_8wekyb3d8bbwe,2026-03-02T22:42:23.920989,
CAM,contacts,Microsoft.XboxApp_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\contacts\Microsoft.XboxApp_8wekyb3d8bbwe,2026-03-02T22:42:22.514866,
CAM,documentsLibrary,Microsoft.DesktopAppInstaller_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\documentsLibrary\Microsoft.DesktopAppInstaller_8wekyb3d8bbwe,2026-03-02T22:42:38.734371,
CAM,documentsLibrary,Microsoft.Office.OneNote_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\documentsLibrary\Microsoft.Office.OneNote_8wekyb3d8bbwe,2026-03-02T22:42:28.733523,
CAM,documentsLibrary,Microsoft.Windows.SecHealthUI_cw5n1h2txyewy,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\documentsLibrary\Microsoft.Windows.SecHealthUI_cw5n1h2txyewy,2026-02-28T14:49:24.828677,
CAM,documentsLibrary,Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\documentsLibrary\Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe,2026-03-02T22:42:24.452483,
CAM,documentsLibrary,Microsoft.WindowsSoundRecorder_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\documentsLibrary\Microsoft.WindowsSoundRecorder_8wekyb3d8bbwe,2026-03-02T22:42:23.389869,
CAM,email,Microsoft.People_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\email\Microsoft.People_8wekyb3d8bbwe,2026-03-02T22:42:27.545789,
CAM,email,Microsoft.Windows.Cortana_cw5n1h2txyewy,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\email\Microsoft.Windows.Cortana_cw5n1h2txyewy,2026-02-28T14:41:18.733893,
CAM,email,microsoft.windowscommunicationsapps_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\email\microsoft.windowscommunicationsapps_8wekyb3d8bbwe,2026-02-28T14:41:16.170020,
CAM,gazeInput,Microsoft.ECApp_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\gazeInput\Microsoft.ECApp_8wekyb3d8bbwe,2026-03-02T22:42:16.030504,
CAM,location,Microsoft.BingWeather_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\location\Microsoft.BingWeather_8wekyb3d8bbwe,2026-03-02T22:42:39.593665,
CAM,location,Microsoft.Messaging_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\location\Microsoft.Messaging_8wekyb3d8bbwe,2026-03-02T22:42:34.577518,
CAM,location,Microsoft.Microsoft3DViewer_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\location\Microsoft.Microsoft3DViewer_8wekyb3d8bbwe,2026-03-02T22:42:34.046095,
CAM,location,Microsoft.MicrosoftEdge_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\location\Microsoft.MicrosoftEdge_8wekyb3d8bbwe,2026-02-28T14:41:14.091564,
CAM,location,Microsoft.SkypeApp_kzf8qxf38zg5c,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\location\Microsoft.SkypeApp_kzf8qxf38zg5c,2026-03-02T22:42:17.827475,
CAM,location,Microsoft.Win32WebViewHost_cw5n1h2txyewy,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\location\Microsoft.Win32WebViewHost_cw5n1h2txyewy,2026-03-02T22:42:13.343145,
CAM,location,Microsoft.Windows.Cortana_cw5n1h2txyewy,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\location\Microsoft.Windows.Cortana_cw5n1h2txyewy,2026-02-28T14:41:18.733893,
CAM,location,Microsoft.WindowsCamera_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\location\Microsoft.WindowsCamera_8wekyb3d8bbwe,2026-02-28T14:41:15.763657,
CAM,location,microsoft.windowscommunicationsapps_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\location\microsoft.windowscommunicationsapps_8wekyb3d8bbwe,2026-02-28T14:41:16.185197,
CAM,location,Microsoft.WindowsMaps_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\location\Microsoft.WindowsMaps_8wekyb3d8bbwe,2026-03-02T22:42:23.920989,
CAM,microphone,Microsoft.Messaging_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\microphone\Microsoft.Messaging_8wekyb3d8bbwe,2026-03-02T22:42:34.577518,
CAM,microphone,Microsoft.Microsoft3DViewer_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\microphone\Microsoft.Microsoft3DViewer_8wekyb3d8bbwe,2026-03-02T22:42:34.046095,
CAM,microphone,Microsoft.MicrosoftEdge_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\microphone\Microsoft.MicrosoftEdge_8wekyb3d8bbwe,2026-02-28T14:41:14.091564,
CAM,microphone,Microsoft.MixedReality.Portal_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\microphone\Microsoft.MixedReality.Portal_8wekyb3d8bbwe,2026-03-02T22:42:30.936906,
CAM,microphone,Microsoft.Office.OneNote_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\microphone\Microsoft.Office.OneNote_8wekyb3d8bbwe,2026-03-02T22:42:28.749171,
CAM,microphone,Microsoft.SkypeApp_kzf8qxf38zg5c,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\microphone\Microsoft.SkypeApp_kzf8qxf38zg5c,2026-03-02T22:42:17.827475,
CAM,microphone,Microsoft.Win32WebViewHost_cw5n1h2txyewy,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\microphone\Microsoft.Win32WebViewHost_cw5n1h2txyewy,2026-03-02T22:42:13.343145,
CAM,microphone,Microsoft.Windows.Cortana_cw5n1h2txyewy,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\microphone\Microsoft.Windows.Cortana_cw5n1h2txyewy,2026-02-28T14:41:18.733893,
CAM,microphone,Microsoft.Windows.Photos_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\microphone\Microsoft.Windows.Photos_8wekyb3d8bbwe,2026-02-28T14:41:16.826150,
CAM,microphone,Microsoft.Windows.SecureAssessmentBrowser_cw5n1h2txyewy,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\microphone\Microsoft.Windows.SecureAssessmentBrowser_cw5n1h2txyewy,2026-03-02T22:42:09.374352,
CAM,microphone,Microsoft.WindowsCamera_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\microphone\Microsoft.WindowsCamera_8wekyb3d8bbwe,2026-02-28T14:41:15.763657,
CAM,microphone,Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\microphone\Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe,2026-03-02T22:42:24.452483,
CAM,microphone,Microsoft.WindowsSoundRecorder_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\microphone\Microsoft.WindowsSoundRecorder_8wekyb3d8bbwe,2026-03-02T22:42:23.389869,
CAM,microphone,Microsoft.WindowsStore_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\microphone\Microsoft.WindowsStore_8wekyb3d8bbwe,2026-02-28T14:41:16.513504,
CAM,microphone,Microsoft.XboxApp_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\microphone\Microsoft.XboxApp_8wekyb3d8bbwe,2026-03-02T22:42:22.514866,
CAM,microphone,Microsoft.XboxGamingOverlay_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\microphone\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe,2026-03-02T22:42:21.577618,
CAM,phoneCall,Microsoft.Windows.Cortana_cw5n1h2txyewy,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\phoneCall\Microsoft.Windows.Cortana_cw5n1h2txyewy,2026-02-28T14:41:18.733893,
CAM,phoneCall,Microsoft.WindowsMaps_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\phoneCall\Microsoft.WindowsMaps_8wekyb3d8bbwe,2026-03-02T22:42:23.920989,
CAM,phoneCallHistory,Microsoft.Messaging_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\phoneCallHistory\Microsoft.Messaging_8wekyb3d8bbwe,2026-03-02T22:42:34.577518,
CAM,phoneCallHistory,Microsoft.People_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\phoneCallHistory\Microsoft.People_8wekyb3d8bbwe,2026-03-02T22:42:27.545789,
CAM,phoneCallHistory,Microsoft.Windows.Cortana_cw5n1h2txyewy,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\phoneCallHistory\Microsoft.Windows.Cortana_cw5n1h2txyewy,2026-02-28T14:41:18.733893,
CAM,picturesLibrary,Microsoft.Microsoft3DViewer_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\picturesLibrary\Microsoft.Microsoft3DViewer_8wekyb3d8bbwe,2026-03-02T22:42:34.046095,
CAM,picturesLibrary,Microsoft.MicrosoftEdge_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\picturesLibrary\Microsoft.MicrosoftEdge_8wekyb3d8bbwe,2026-02-28T14:41:14.075911,
CAM,picturesLibrary,Microsoft.MSPaint_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\picturesLibrary\Microsoft.MSPaint_8wekyb3d8bbwe,2026-03-02T22:42:30.249216,
CAM,picturesLibrary,Microsoft.ScreenSketch_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\picturesLibrary\Microsoft.ScreenSketch_8wekyb3d8bbwe,2026-03-02T22:42:19.217985,
CAM,picturesLibrary,Microsoft.Windows.Cortana_cw5n1h2txyewy,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\picturesLibrary\Microsoft.Windows.Cortana_cw5n1h2txyewy,2026-02-28T14:41:14.169922,
CAM,picturesLibrary,Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\picturesLibrary\Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe,2026-03-02T22:42:24.452483,
CAM,picturesLibrary,Microsoft.XboxApp_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\picturesLibrary\Microsoft.XboxApp_8wekyb3d8bbwe,2026-03-02T22:42:22.514866,
CAM,picturesLibrary,Microsoft.XboxGamingOverlay_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\picturesLibrary\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe,2026-03-02T22:42:21.561892,
CAM,userAccountInformation,Microsoft.AccountsControl_cw5n1h2txyewy,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\userAccountInformation\Microsoft.AccountsControl_cw5n1h2txyewy,2026-03-02T22:42:15.389946,
CAM,userAccountInformation,Microsoft.MicrosoftEdge_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\userAccountInformation\Microsoft.MicrosoftEdge_8wekyb3d8bbwe,2026-02-28T14:41:14.075911,
CAM,userAccountInformation,Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\userAccountInformation\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy,2026-02-28T14:41:14.388308,
CAM,videosLibrary,Microsoft.Microsoft3DViewer_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\videosLibrary\Microsoft.Microsoft3DViewer_8wekyb3d8bbwe,2026-03-02T22:42:34.046095,
CAM,videosLibrary,Microsoft.WindowsCamera_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\videosLibrary\Microsoft.WindowsCamera_8wekyb3d8bbwe,2026-02-28T14:41:15.763657,
CAM,videosLibrary,Microsoft.XboxApp_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\videosLibrary\Microsoft.XboxApp_8wekyb3d8bbwe,2026-03-02T22:42:22.514866,
CAM,videosLibrary,Microsoft.XboxGamingOverlay_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\videosLibrary\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe,2026-03-02T22:42:21.561892,
CAM,videosLibrary,Microsoft.ZuneVideo_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\videosLibrary\Microsoft.ZuneVideo_8wekyb3d8bbwe,2026-03-02T22:42:19.717757,
CAM,webcam,Microsoft.Microsoft3DViewer_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\webcam\Microsoft.Microsoft3DViewer_8wekyb3d8bbwe,2026-03-02T22:42:34.046095,
CAM,webcam,Microsoft.MicrosoftEdge_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\webcam\Microsoft.MicrosoftEdge_8wekyb3d8bbwe,2026-02-28T14:41:14.091564,
CAM,webcam,Microsoft.Office.OneNote_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\webcam\Microsoft.Office.OneNote_8wekyb3d8bbwe,2026-03-02T22:42:28.733523,
CAM,webcam,Microsoft.SkypeApp_kzf8qxf38zg5c,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\webcam\Microsoft.SkypeApp_kzf8qxf38zg5c,2026-03-02T22:42:17.827475,
CAM,webcam,Microsoft.Win32WebViewHost_cw5n1h2txyewy,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\webcam\Microsoft.Win32WebViewHost_cw5n1h2txyewy,2026-03-02T22:42:13.343145,
CAM,webcam,Microsoft.Windows.Cortana_cw5n1h2txyewy,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\webcam\Microsoft.Windows.Cortana_cw5n1h2txyewy,2026-02-28T14:41:14.169922,
CAM,webcam,Microsoft.Windows.Photos_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\webcam\Microsoft.Windows.Photos_8wekyb3d8bbwe,2026-02-28T14:41:16.826150,
CAM,webcam,Microsoft.WindowsCamera_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\webcam\Microsoft.WindowsCamera_8wekyb3d8bbwe,2026-02-28T14:41:15.763657,
CAM,webcam,Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\webcam\Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe,2026-03-02T22:42:24.452483,
CAM,webcam,Microsoft.WindowsStore_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\webcam\Microsoft.WindowsStore_8wekyb3d8bbwe,2026-02-28T14:41:16.513504,
CAM,webcam,Microsoft.XboxGamingOverlay_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\webcam\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe,2026-03-02T22:42:21.577618,
